Beam angle,Couch angle,Collimator
60.0,0.0,0.0
180.0,0.0,0.0
300.0,0.0,0.0
Name,Minimise,Objective,Sufficient,Weight,Priority,IsConstraint
CTV High,0.0,64.67999999999999,,1.0,0.0,True
CTV Intermediate 10 mm,0.0,52.92,,1.0,0.0,True
CTV Low Shrunk 10 mm,0.0,52.92,,1.0,0.0,True
Parotid (L),1.0,69.96000000000001,,1.0,0.0,True
Parotid (R),1.0,69.96000000000001,,1.0,0.0,True
SMG (L),1.0,69.96000000000001,,1.0,0.0,True
SMG (R),1.0,69.96000000000001,,1.0,0.0,True
MCS,1.0,69.96000000000001,,1.0,0.0,True
MCM,1.0,69.96000000000001,,1.0,0.0,True
MCI,1.0,69.96000000000001,,1.0,0.0,True
MCP,1.0,69.96000000000001,,1.0,0.0,True
Oesophagus,1.0,69.96000000000001,,1.0,0.0,True
Larynx,1.0,69.96000000000001,,1.0,0.0,True
Oral Cavity,1.0,69.96000000000001,,1.0,0.0,True
CTV Intermediate 10 mm,1.0,100.0,,1.0,0.0,True
Patient,1.0,69.96000000000001,,1.0,0.0,True
CTV High,1.0,69.96000000000001,69.96000000000001,0.08823614275935537,1.0,0.0
CTV Intermediate 10 mm,1.0,69.96000000000001,69.96000000000001,0.007880540818276311,1.0,0.0
CTV Low Shrunk 10 mm,1.0,57.24,57.24,0.35432858991003513,1.0,0.0
CTV High Ring 0-10 mm Outside,1.0,69.96000000000001,69.96000000000001,0.027310755327661692,2.0,0.0
CTV Combined Ring 0-10 mm,1.0,57.24,57.24,0.049284920655508276,2.0,0.0
CTV Combined Ring 10-15 mm,1.0,48.6,48.6,0.00795456953753377,2.0,0.0
Parotid (L),1.0,1.0,1.0,0.13486277257419862,3.0,0.0
Parotid (R),1.0,1.0,1.0,0.1663967909441707,3.0,0.0
SMG (L),1.0,1.0,1.0,0.02407660053585781,4.0,0.0
SMG (R),1.0,1.0,1.0,0.047692906524092304,4.0,0.0
Spinal Cord,1.0,20.0,20.0,0.013008886262529865,5.0,0.0
Brainstem,1.0,20.0,20.0,0.008355519694240306,5.0,0.0
MCS,1.0,1.0,1.0,0.0004861111173676637,6.0,0.0
MCM,1.0,1.0,1.0,0.00022947137801398396,6.0,0.0
MCI,1.0,1.0,1.0,0.022232302724244236,6.0,0.0
MCP,1.0,1.0,1.0,0.007995270244836884,6.0,0.0
Oesophagus,1.0,1.0,1.0,0.013568038732700025,6.0,0.0
Larynx,1.0,1.0,1.0,0.01749809411704649,7.0,0.0
Oral Cavity,1.0,1.0,1.0,0.003874174561296974,8.0,0.0
CTV High Ring 0-10 mm Outside,1.0,1.0,1.0,0.00022006503922641547,9.0,0.0
CTV Combined Ring 0-10 mm,1.0,1.0,1.0,0.0009509787631889625,9.0,0.0
CTV Combined Ring 10-15 mm,1.0,1.0,1.0,3.2248709693909656e-07,9.0,0.0
CTV Combined Ring 15-25 mm,1.0,1.0,1.0,0.0016604779963676946,9.0,0.0
CTV Combined Ring 15-25 mm,1.0,1.0,1.0,0.0007132394474376353,9.0,0.0
CTV Combined Ring 25-35 mm,1.0,1.0,1.0,0.001181903414310431,9.0,0.0
CTV Combined Ring 25-35 mm,1.0,1.0,1.0,1.7288144160958027e-08,9.0,0.0
MU,1.0,1.0,,5.37145261345039e-07,10.0,0.0
