Beam angle,Couch angle,Collimator
60.0,0.0,0.0
180.0,0.0,0.0
300.0,0.0,0.0
Name,Minimise,Objective,Sufficient,Weight,Priority,IsConstraint
CTV High,0.0,64.67999999999999,,1.0,0.0,True
CTV Intermediate 10 mm,0.0,52.92,,1.0,0.0,True
CTV Low Shrunk 10 mm,0.0,52.92,,1.0,0.0,True
Parotid (L),1.0,69.96000000000001,,1.0,0.0,True
Parotid (R),1.0,69.96000000000001,,1.0,0.0,True
SMG (L),1.0,69.96000000000001,,1.0,0.0,True
SMG (R),1.0,69.96000000000001,,1.0,0.0,True
SCM,1.0,69.96000000000001,,1.0,0.0,True
MCM,1.0,69.96000000000001,,1.0,0.0,True
MCI,1.0,69.96000000000001,,1.0,0.0,True
MCRico,1.0,69.96000000000001,,1.0,0.0,True
Oesophagus,1.0,69.96000000000001,,1.0,0.0,True
Larynx,1.0,69.96000000000001,,1.0,0.0,True
Oral Cavity,1.0,69.96000000000001,,1.0,0.0,True
CTV Intermediate 10 mm,1.0,100.0,,1.0,0.0,True
Patient,1.0,69.96000000000001,,1.0,0.0,True
CTV High,1.0,69.96000000000001,69.96000000000001,0.07797981310082144,1.0,0.0
CTV Intermediate 10 mm,1.0,69.96000000000001,69.96000000000001,0.0003895131640722639,1.0,0.0
CTV Low Shrunk 10 mm,1.0,57.24,57.24,0.25495464866088163,1.0,0.0
CTV High Ring 0-10 mm Outside,1.0,69.96000000000001,69.96000000000001,0.022121846130962575,2.0,0.0
CTV Combined Ring 0-10 mm,1.0,57.24,57.24,0.038153098697842024,2.0,0.0
CTV Combined Ring 10-15 mm,1.0,48.6,48.6,0.0047463992147528476,2.0,0.0
Parotid (L),1.0,1.0,1.0,2.959841910481738e-10,3.0,0.0
Parotid (R),1.0,1.0,1.0,0.3588445516054447,3.0,0.0
SMG (L),1.0,1.0,1.0,0.0629838889398498,4.0,0.0
SMG (R),1.0,1.0,1.0,0.038058347629756045,4.0,0.0
Spinal Cord,1.0,20.0,20.0,0.005127490982383098,5.0,0.0
Brainstem,1.0,20.0,20.0,4.515891391472476e-08,5.0,0.0
SCM,1.0,1.0,1.0,0.007429719913620477,6.0,0.0
MCM,1.0,1.0,1.0,0.010295670549175774,6.0,0.0
MCI,1.0,1.0,1.0,0.04745143696106891,6.0,0.0
MCRico,1.0,1.0,1.0,0.026343464218578024,6.0,0.0
Oesophagus,1.0,1.0,1.0,0.01710126783121449,6.0,0.0
Larynx,1.0,1.0,1.0,0.016446087474894122,7.0,0.0
Oral Cavity,1.0,1.0,1.0,0.010748544565959379,8.0,0.0
CTV High Ring 0-10 mm Outside,1.0,1.0,1.0,2.1699260187668177e-07,9.0,0.0
CTV Combined Ring 0-10 mm,1.0,1.0,1.0,8.880869005859403e-05,9.0,0.0
CTV Combined Ring 10-15 mm,1.0,1.0,1.0,7.009438703719301e-08,9.0,0.0
CTV Combined Ring 15-25 mm,1.0,1.0,1.0,0.0006351543776564801,9.0,0.0
CTV Combined Ring 15-25 mm,1.0,1.0,1.0,6.046398333086643e-05,9.0,0.0
CTV Combined Ring 25-35 mm,1.0,1.0,1.0,6.370860923592637e-08,9.0,0.0
CTV Combined Ring 25-35 mm,1.0,1.0,1.0,3.897613904563102e-05,9.0,0.0
MU,1.0,1.0,,4.1091813445725e-07,10.0,0.0
