Name,Minimise,Objective,Sufficient,Weight,Priority,IsConstraint
Urethra,1.0,0.01,,1.0,0.0,True
Rectum Partial,1.0,38.0,,1.0,0.0,True
Bladder Partial,1.0,38.0,,1.0,0.0,True
Rectum Partial,1.0,0.10585261457702402,,1.0,0.0,True
Bladder Partial,1.0,0.046553720475936776,,1.0,0.0,True
Prostate,0.0,0.95,0.95,0.9143615388190534,1.0,0.0
Urethra,1.0,0.0,,0.012808761333243372,2.0,0.0
Rectum Partial,1.0,0.0,,0.03641484992385168,3.0,0.0
Bladder Partial,1.0,0.0,,0.03641484992385168,3.0,0.0
Bladder,1.0,0.0,,1.0,4.0,False
Rectum,1.0,0.0,,1.0,4.0,False
Unspecified Tissue,1.0,0.0,,1.0,5.0,False
