Beam angle,Couch angle,Collimator
60.0,0.0,0.0
180.0,0.0,0.0
300.0,0.0,0.0
Name,Minimise,Objective,Sufficient,Weight,Priority,IsConstraint
CTV High,0.0,64.67999999999999,,1.0,0.0,True
CTV Intermediate 10 mm,0.0,52.92,,1.0,0.0,True
CTV Low Shrunk 10 mm,0.0,52.92,,1.0,0.0,True
Parotid (L),1.0,69.96000000000001,,1.0,0.0,True
Parotid (R),1.0,69.96000000000001,,1.0,0.0,True
SMG (L),1.0,69.96000000000001,,1.0,0.0,True
SMG (R),1.0,69.96000000000001,,1.0,0.0,True
MCS,1.0,69.96000000000001,,1.0,0.0,True
MCM,1.0,69.96000000000001,,1.0,0.0,True
MCI,1.0,69.96000000000001,,1.0,0.0,True
MCP,1.0,69.96000000000001,,1.0,0.0,True
Oesophagus,1.0,69.96000000000001,,1.0,0.0,True
Larynx,1.0,69.96000000000001,,1.0,0.0,True
Oral Cavity,1.0,69.96000000000001,,1.0,0.0,True
CTV Intermediate 10 mm,1.0,100.0,,1.0,0.0,True
Patient,1.0,69.96000000000001,,1.0,0.0,True
CTV High,1.0,69.96000000000001,69.96000000000001,0.2553019216541006,1.0,0.0
CTV Intermediate 10 mm,1.0,69.96000000000001,69.96000000000001,0.01031567116131563,1.0,0.0
CTV Low Shrunk 10 mm,1.0,57.24,57.24,0.03004289191710922,1.0,0.0
CTV High Ring 0-10 mm Outside,1.0,69.96000000000001,69.96000000000001,0.03206740176534893,2.0,0.0
CTV Combined Ring 0-10 mm,1.0,57.24,57.24,0.02448049778010323,2.0,0.0
CTV Combined Ring 10-15 mm,1.0,48.6,48.6,0.004131477893217031,2.0,0.0
Parotid (L),1.0,1.0,1.0,9.520646230477652e-10,3.0,0.0
Parotid (R),1.0,1.0,1.0,0.325642808687069,3.0,0.0
SMG (L),1.0,1.0,1.0,0.08620394866538127,4.0,0.0
SMG (R),1.0,1.0,1.0,0.009467302399503113,4.0,0.0
Spinal Cord,1.0,20.0,20.0,6.799362866788543e-08,5.0,0.0
Brainstem,1.0,20.0,20.0,8.072775354286912e-08,5.0,0.0
MCS,1.0,1.0,1.0,0.00788748605759696,6.0,0.0
MCM,1.0,1.0,1.0,0.02483917857053903,6.0,0.0
MCI,1.0,1.0,1.0,0.043714674215011094,6.0,0.0
MCP,1.0,1.0,1.0,0.06261894925040826,6.0,0.0
Oesophagus,1.0,1.0,1.0,0.05564367634525049,6.0,0.0
Larynx,1.0,1.0,1.0,0.016464246920431313,7.0,0.0
Oral Cavity,1.0,1.0,1.0,0.010321740065194849,8.0,0.0
CTV High Ring 0-10 mm Outside,1.0,1.0,1.0,2.3347125667177515e-06,9.0,0.0
CTV Combined Ring 0-10 mm,1.0,1.0,1.0,1.582052724705724e-06,9.0,0.0
CTV Combined Ring 10-15 mm,1.0,1.0,1.0,1.4263419789898883e-06,9.0,0.0
CTV Combined Ring 15-25 mm,1.0,1.0,1.0,8.413262791714993e-05,9.0,0.0
CTV Combined Ring 15-25 mm,1.0,1.0,1.0,1.918812872142925e-06,9.0,0.0
CTV Combined Ring 25-35 mm,1.0,1.0,1.0,0.0007595145682768222,9.0,0.0
CTV Combined Ring 25-35 mm,1.0,1.0,1.0,4.3504216520802285e-06,9.0,0.0
MU,1.0,1.0,,7.174409849734342e-07,10.0,0.0
