Name,Minimise,Objective,Sufficient,Weight,Priority,IsConstraint
Urethra,1.0,0.01,,1.0,0.0,True
Rectum Partial,1.0,38.0,,1.0,0.0,True
Bladder Partial,1.0,38.0,,1.0,0.0,True
Rectum Partial,1.0,0.05604684344820815,,1.0,0.0,True
Bladder Partial,1.0,0.07899820033520684,,1.0,0.0,True
Prostate,0.0,0.95,0.95,0.868514547342012,1.0,0.0
Urethra,1.0,0.0,,0.00652757879371339,2.0,0.0
Rectum Partial,1.0,0.0,,0.06247893693213734,3.0,0.0
Bladder Partial,1.0,0.0,,0.06247893693213734,3.0,0.0
Bladder,1.0,0.0,,1.0,4.0,False
Rectum,1.0,0.0,,1.0,4.0,False
Unspecified Tissue,1.0,0.0,,1.0,5.0,False
