Name,Minimise,Objective,Sufficient,Weight,Priority,IsConstraint
Urethra,1.0,0.01,,1.0,0.0,True
Rectum Partial,1.0,38.0,,1.0,0.0,True
Bladder Partial,1.0,38.0,,1.0,0.0,True
Rectum Partial,1.0,0.06535813958757754,,1.0,0.0,True
Bladder Partial,1.0,0.03626847163232736,,1.0,0.0,True
Prostate,0.0,0.95,0.95,0.9173704582168661,1.0,0.0
Urethra,1.0,0.0,,0.016774504449199368,2.0,0.0
Rectum Partial,1.0,0.0,,0.03292751866696723,3.0,0.0
Bladder Partial,1.0,0.0,,0.03292751866696723,3.0,0.0
Bladder,1.0,0.0,,1.0,4.0,False
Rectum,1.0,0.0,,1.0,4.0,False
Unspecified Tissue,1.0,0.0,,1.0,5.0,False
