Name,Minimise,Objective,Sufficient,Weight,Priority,IsConstraint
Urethra,1.0,0.01,,1.0,0.0,True
Rectum Partial,1.0,38.0,,1.0,0.0,True
Bladder Partial,1.0,38.0,,1.0,0.0,True
Rectum Partial,1.0,0.05534185699771735,,1.0,0.0,True
Bladder Partial,1.0,0.054658170113504566,,1.0,0.0,True
Prostate,0.0,0.95,0.95,0.9549063213678348,1.0,0.0
Urethra,1.0,0.0,,0.0013151420274043436,2.0,0.0
Rectum Partial,1.0,0.0,,0.021889268302380378,3.0,0.0
Bladder Partial,1.0,0.0,,0.021889268302380378,3.0,0.0
Bladder,1.0,0.0,,1.0,4.0,False
Rectum,1.0,0.0,,1.0,4.0,False
Unspecified Tissue,1.0,0.0,,1.0,5.0,False
