Name,Minimise,Objective,Sufficient,Weight,Priority,IsConstraint
Urethra,1.0,0.01,,1.0,0.0,True
Rectum Partial,1.0,38.0,,1.0,0.0,True
Bladder Partial,1.0,38.0,,1.0,0.0,True
Rectum Partial,1.0,0.09522553693865504,,1.0,0.0,True
Bladder Partial,1.0,0.030365122457992166,,1.0,0.0,True
Prostate,0.0,0.95,0.95,0.9474043157726242,1.0,0.0
Urethra,1.0,0.0,,0.010532254791210822,2.0,0.0
Rectum Partial,1.0,0.0,,0.021031714718082514,3.0,0.0
Bladder Partial,1.0,0.0,,0.021031714718082514,3.0,0.0
Bladder,1.0,0.0,,1.0,4.0,False
Rectum,1.0,0.0,,1.0,4.0,False
Unspecified Tissue,1.0,0.0,,1.0,5.0,False
