Name,Minimise,Objective,Sufficient,Weight,Priority,IsConstraint
Urethra,1.0,0.01,,1.0,0.0,True
Rectum Partial,1.0,38.0,,1.0,0.0,True
Bladder Partial,1.0,38.0,,1.0,0.0,True
Rectum Partial,1.0,0.06582088100058064,,1.0,0.0,True
Bladder Partial,1.0,0.030934867426337723,,1.0,0.0,True
Prostate,0.0,0.95,0.95,0.8890779848316206,1.0,0.0
Urethra,1.0,0.0,,0.0098416602917352,2.0,0.0
Rectum Partial,1.0,0.0,,0.050540177438322155,3.0,0.0
Bladder Partial,1.0,0.0,,0.050540177438322155,3.0,0.0
Bladder,1.0,0.0,,1.0,4.0,False
Rectum,1.0,0.0,,1.0,4.0,False
Unspecified Tissue,1.0,0.0,,1.0,5.0,False
