Beam angle,Couch angle,Collimator
60.0,0.0,0.0
180.0,0.0,0.0
300.0,0.0,0.0
Name,Minimise,Objective,Sufficient,Weight,Priority,IsConstraint
CTV High,0.0,64.67999999999999,,1.0,0.0,True
CTV Intermediate 10 mm,0.0,52.92,,1.0,0.0,True
CTV Low Shrunk 10 mm,0.0,52.92,,1.0,0.0,True
Parotid (L),1.0,69.96000000000001,,1.0,0.0,True
Parotid (R),1.0,69.96000000000001,,1.0,0.0,True
SMG (L),1.0,69.96000000000001,,1.0,0.0,True
SMG (R),1.0,69.96000000000001,,1.0,0.0,True
SCM,1.0,69.96000000000001,,1.0,0.0,True
MCM,1.0,69.96000000000001,,1.0,0.0,True
MCI,1.0,69.96000000000001,,1.0,0.0,True
MCP,1.0,69.96000000000001,,1.0,0.0,True
Oesophagus,1.0,69.96000000000001,,1.0,0.0,True
Larynx,1.0,69.96000000000001,,1.0,0.0,True
Oral Cavity,1.0,69.96000000000001,,1.0,0.0,True
CTV Intermediate 10 mm,1.0,100.0,,1.0,0.0,True
Patient,1.0,69.96000000000001,,1.0,0.0,True
CTV High,1.0,69.96000000000001,69.96000000000001,0.06868278671239396,1.0,0.0
CTV Intermediate 10 mm,1.0,69.96000000000001,69.96000000000001,0.0006274605850235995,1.0,0.0
CTV Low Shrunk 10 mm,1.0,57.24,57.24,0.37011583955849237,1.0,0.0
CTV High Ring 0-10 mm Outside,1.0,69.96000000000001,69.96000000000001,0.011216988247450755,2.0,0.0
CTV Combined Ring 0-10 mm,1.0,57.24,57.24,0.06339294809691688,2.0,0.0
CTV Combined Ring 10-15 mm,1.0,48.6,48.6,0.008306827773761403,2.0,0.0
Parotid (L),1.0,1.0,1.0,0.050818002819913846,3.0,0.0
Parotid (R),1.0,1.0,1.0,0.05174387076097731,3.0,0.0
SMG (L),1.0,1.0,1.0,0.16670960734102488,4.0,0.0
SMG (R),1.0,1.0,1.0,0.0144634522040705,4.0,0.0
Spinal Cord,1.0,20.0,20.0,0.030862431927583752,5.0,0.0
Brainstem,1.0,20.0,20.0,9.56334912078279e-08,5.0,0.0
SCM,1.0,1.0,1.0,0.0007648700346715857,6.0,0.0
MCM,1.0,1.0,1.0,0.014830557276688024,6.0,0.0
MCI,1.0,1.0,1.0,0.027636403690311954,6.0,0.0
MCP,1.0,1.0,1.0,0.026159530777863413,6.0,0.0
Oesophagus,1.0,1.0,1.0,0.02959829453216172,6.0,0.0
Larynx,1.0,1.0,1.0,0.039253007565383365,7.0,0.0
Oral Cavity,1.0,1.0,1.0,0.013248719435643588,8.0,0.0
CTV High Ring 0-10 mm Outside,1.0,1.0,1.0,0.0010642880367075119,9.0,0.0
CTV Combined Ring 0-10 mm,1.0,1.0,1.0,0.001649250604576638,9.0,0.0
CTV Combined Ring 10-15 mm,1.0,1.0,1.0,0.00014092360159131064,9.0,0.0
CTV Combined Ring 15-25 mm,1.0,1.0,1.0,0.001683624866159472,9.0,0.0
CTV Combined Ring 15-25 mm,1.0,1.0,1.0,0.0012925827694873658,9.0,0.0
CTV Combined Ring 25-35 mm,1.0,1.0,1.0,0.005724408537320867,9.0,0.0
CTV Combined Ring 25-35 mm,1.0,1.0,1.0,1.1985248947592329e-05,9.0,0.0
MU,1.0,1.0,,1.241361385075855e-06,10.0,0.0
