Name,Minimise,Objective,Sufficient,Weight,Priority,IsConstraint
Urethra,1.0,0.01,,1.0,0.0,True
Rectum Partial,1.0,38.0,,1.0,0.0,True
Bladder Partial,1.0,38.0,,1.0,0.0,True
Rectum Partial,1.0,0.08687096640569984,,1.0,0.0,True
Bladder Partial,1.0,0.05067236900921798,,1.0,0.0,True
Prostate,0.0,0.95,0.95,0.9786953148659101,1.0,0.0
Urethra,1.0,0.0,,0.00013111747814819602,2.0,0.0
Rectum Partial,1.0,0.0,,0.010586783827970823,3.0,0.0
Bladder Partial,1.0,0.0,,0.010586783827970823,3.0,0.0
Bladder,1.0,0.0,,1.0,4.0,False
Rectum,1.0,0.0,,1.0,4.0,False
Unspecified Tissue,1.0,0.0,,1.0,5.0,False
