Beam angle,Couch angle,Collimator
60.0,0.0,0.0
180.0,0.0,0.0
300.0,0.0,0.0
Name,Minimise,Objective,Sufficient,Weight,Priority,IsConstraint
CTV High,0.0,64.67999999999999,,1.0,0.0,True
CTV Intermediate 10 mm,0.0,52.92,,1.0,0.0,True
CTV Low Shrunk 10 mm,0.0,52.92,,1.0,0.0,True
Parotid (L),1.0,69.96000000000001,,1.0,0.0,True
Parotid (R),1.0,69.96000000000001,,1.0,0.0,True
SMG (L),1.0,69.96000000000001,,1.0,0.0,True
SMG (R),1.0,69.96000000000001,,1.0,0.0,True
SCM,1.0,69.96000000000001,,1.0,0.0,True
MCM,1.0,69.96000000000001,,1.0,0.0,True
MCI,1.0,69.96000000000001,,1.0,0.0,True
MCP,1.0,69.96000000000001,,1.0,0.0,True
Oesophagus,1.0,69.96000000000001,,1.0,0.0,True
Larynx,1.0,69.96000000000001,,1.0,0.0,True
Oral Cavity,1.0,69.96000000000001,,1.0,0.0,True
CTV Intermediate 10 mm,1.0,100.0,,1.0,0.0,True
Patient,1.0,69.96000000000001,,1.0,0.0,True
CTV High,1.0,69.96000000000001,69.96000000000001,0.27472580677047187,1.0,0.0
CTV Intermediate 10 mm,1.0,69.96000000000001,69.96000000000001,0.005710819634341196,1.0,0.0
CTV Low Shrunk 10 mm,1.0,57.24,57.24,0.05365966556121465,1.0,0.0
CTV High Ring 0-10 mm Outside,1.0,69.96000000000001,69.96000000000001,0.04997235698726879,2.0,0.0
CTV Combined Ring 0-10 mm,1.0,57.24,57.24,0.02819179758656314,2.0,0.0
CTV Combined Ring 10-15 mm,1.0,48.6,48.6,0.0005749469255576758,2.0,0.0
Parotid (L),1.0,1.0,1.0,1.064376117850139e-10,3.0,0.0
Parotid (R),1.0,1.0,1.0,0.3923970758695307,3.0,0.0
SMG (L),1.0,1.0,1.0,0.04652881346421556,4.0,0.0
SMG (R),1.0,1.0,1.0,0.00554088173843716,4.0,0.0
Spinal Cord,1.0,20.0,20.0,0.003185281703273609,5.0,0.0
Brainstem,1.0,20.0,20.0,0.000661167776265255,5.0,0.0
SCM,1.0,1.0,1.0,0.004975514873580641,6.0,0.0
MCM,1.0,1.0,1.0,0.011003968820638864,6.0,0.0
MCI,1.0,1.0,1.0,0.015345375087432351,6.0,0.0
MCP,1.0,1.0,1.0,0.06176964966712714,6.0,0.0
Oesophagus,1.0,1.0,1.0,0.018838390096491946,6.0,0.0
Larynx,1.0,1.0,1.0,0.020101496704676997,7.0,0.0
Oral Cavity,1.0,1.0,1.0,0.005617165531277929,8.0,0.0
CTV High Ring 0-10 mm Outside,1.0,1.0,1.0,5.1598796976789e-05,9.0,0.0
CTV Combined Ring 0-10 mm,1.0,1.0,1.0,1.8732817726586328e-06,9.0,0.0
CTV Combined Ring 10-15 mm,1.0,1.0,1.0,2.3407592995934062e-05,9.0,0.0
CTV Combined Ring 15-25 mm,1.0,1.0,1.0,0.0008486646918012237,9.0,0.0
CTV Combined Ring 15-25 mm,1.0,1.0,1.0,1.6150034626945936e-07,9.0,0.0
CTV Combined Ring 25-35 mm,1.0,1.0,1.0,0.00027343841725087256,9.0,0.0
CTV Combined Ring 25-35 mm,1.0,1.0,1.0,3.6336082807751826e-07,9.0,0.0
MU,1.0,1.0,,3.174532248630064e-07,10.0,0.0
