Beam angle,Couch angle,Collimator
60.0,0.0,0.0
180.0,0.0,0.0
300.0,0.0,0.0
Name,Minimise,Objective,Sufficient,Weight,Priority,IsConstraint
CTV High,0.0,64.67999999999999,,1.0,0.0,True
CTV Intermediate 10 mm,0.0,52.92,,1.0,0.0,True
CTV Low Shrunk 10 mm,0.0,52.92,,1.0,0.0,True
Parotid (L),1.0,69.96000000000001,,1.0,0.0,True
Parotid (R),1.0,69.96000000000001,,1.0,0.0,True
SMG (L),1.0,69.96000000000001,,1.0,0.0,True
SMG (R),1.0,69.96000000000001,,1.0,0.0,True
MCS,1.0,69.96000000000001,,1.0,0.0,True
MCM,1.0,69.96000000000001,,1.0,0.0,True
MCI,1.0,69.96000000000001,,1.0,0.0,True
MCP,1.0,69.96000000000001,,1.0,0.0,True
Oesophagus,1.0,69.96000000000001,,1.0,0.0,True
Larynx,1.0,69.96000000000001,,1.0,0.0,True
Oral Cavity,1.0,69.96000000000001,,1.0,0.0,True
CTV Intermediate 10 mm,1.0,100.0,,1.0,0.0,True
Patient,1.0,69.96000000000001,,1.0,0.0,True
CTV High,1.0,69.96000000000001,69.96000000000001,0.06654795846888027,1.0,0.0
CTV Intermediate 10 mm,1.0,69.96000000000001,69.96000000000001,0.003179342673494841,1.0,0.0
CTV Low Shrunk 10 mm,1.0,57.24,57.24,0.3545387394448115,1.0,0.0
CTV High Ring 0-10 mm Outside,1.0,69.96000000000001,69.96000000000001,0.014335214953853622,2.0,0.0
CTV Combined Ring 0-10 mm,1.0,57.24,57.24,0.05835408969561267,2.0,0.0
CTV Combined Ring 10-15 mm,1.0,48.6,48.6,0.009073712209743977,2.0,0.0
Parotid (L),1.0,1.0,1.0,0.11264274092177354,3.0,0.0
Parotid (R),1.0,1.0,1.0,0.08985003881818478,3.0,0.0
SMG (L),1.0,1.0,1.0,0.08569891461638876,4.0,0.0
SMG (R),1.0,1.0,1.0,0.05465801659776083,4.0,0.0
Spinal Cord,1.0,20.0,20.0,0.0041163622205281835,5.0,0.0
Brainstem,1.0,20.0,20.0,0.00014746417833211216,5.0,0.0
MCS,1.0,1.0,1.0,0.009743688976014662,6.0,0.0
MCM,1.0,1.0,1.0,0.019022760574970782,6.0,0.0
MCI,1.0,1.0,1.0,0.01939849770486676,6.0,0.0
MCP,1.0,1.0,1.0,0.02078400145348791,6.0,0.0
Oesophagus,1.0,1.0,1.0,0.013522255565561893,6.0,0.0
Larynx,1.0,1.0,1.0,0.03734780160596035,7.0,0.0
Oral Cavity,1.0,1.0,1.0,0.00790461548850869,8.0,0.0
CTV High Ring 0-10 mm Outside,1.0,1.0,1.0,0.0031995758439057687,9.0,0.0
CTV Combined Ring 0-10 mm,1.0,1.0,1.0,0.003708299898251732,9.0,0.0
CTV Combined Ring 10-15 mm,1.0,1.0,1.0,0.00255955812463129,9.0,0.0
CTV Combined Ring 15-25 mm,1.0,1.0,1.0,0.0024758628259470244,9.0,0.0
CTV Combined Ring 15-25 mm,1.0,1.0,1.0,0.0032542378415953126,9.0,0.0
CTV Combined Ring 25-35 mm,1.0,1.0,1.0,0.003908703572089179,9.0,0.0
CTV Combined Ring 25-35 mm,1.0,1.0,1.0,2.7385631110519293e-05,9.0,0.0
MU,1.0,1.0,,1.600937331329431e-07,10.0,0.0
